"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.280838877E1,1.115055323E0,1.435693651E-1,-1.015035343E1
9.281049955E1,1.115055323E0,1.579262912E-1,-1.014078236E1
9.281261033E1,1.119840980E0,1.483550072E-1,-1.011685371E1
9.281472106E1,1.143769264E0,1.531406492E-1,-1.011685371E1
9.281683184E1,1.129412293E0,1.627119333E-1,-1.011206818E1
9.281894263E1,1.115055323E0,1.770688742E-1,-1.010249710E1
9.282105341E1,1.110269666E0,1.531406492E-1,-1.006421185E1
9.282316414E1,1.110269666E0,1.531406492E-1,-1.005942631E1
9.282527492E1,1.119840980E0,1.483550072E-1,-1.004506969E1
9.282738570E1,1.100698471E0,1.770688742E-1,-1.004506969E1
9.282949648E1,1.110269666E0,1.579262912E-1,-1.004028416E1
9.283160726E1,1.110269666E0,1.579262912E-1,-1.003071213E1
9.283371799E1,1.119840980E0,1.435693651E-1,-1.004028416E1
9.283582877E1,1.110269666E0,1.627119333E-1,-1.003549862E1
9.283793955E1,1.115055323E0,1.483550072E-1,-1.004506969E1
9.284005033E1,1.105484009E0,1.627119333E-1,-1.004985523E1
9.284216106E1,1.105484009E0,1.579262912E-1,-1.006899738E1
9.284427184E1,1.100698471E0,1.387837082E-1,-1.004985523E1
9.284638263E1,1.129412293E0,1.627119333E-1,-1.006899738E1
9.284849341E1,1.110269666E0,1.531406492E-1,-1.007378292E1
9.285060414E1,1.110269666E0,1.674975902E-1,-1.008814049E1
9.285271492E1,1.110269666E0,1.674975902E-1,-1.009771156E1
9.285482570E1,1.100698471E0,1.674975902E-1,-1.012642574E1
9.285693648E1,1.115055323E0,1.579262912E-1,-1.009771156E1
9.285904721E1,1.110269666E0,1.722832322E-1,-1.011206818E1
9.286115799E1,1.110269666E0,1.531406492E-1,-1.008335495E1
9.286326877E1,1.095912814E0,1.770688742E-1,-1.007378292E1
9.286537950E1,1.115055323E0,1.674975902E-1,-1.009292603E1
9.286749028E1,1.100698471E0,1.579262912E-1,-1.008335495E1
9.286960106E1,1.100698471E0,1.722832322E-1,-1.008814049E1
9.287171184E1,1.095912814E0,1.483550072E-1,-1.005464077E1
9.287382263E1,1.110269666E0,1.722832322E-1,-1.006421185E1
9.287593336E1,1.095912814E0,1.722832322E-1,-1.005464077E1
9.287804414E1,1.110269666E0,1.674975902E-1,-1.003549862E1
9.288015492E1,1.105484009E0,1.722832322E-1,-1.004985523E1
9.288226570E1,1.091127157E0,1.818545163E-1,-1.004506969E1
9.288437643E1,1.081555843E0,1.818545163E-1,-1.002592659E1
9.288648721E1,1.081555843E0,1.818545163E-1,-1.004028416E1
9.288859799E1,1.095912814E0,1.866401732E-1,-1.002592659E1
9.289070877E1,1.095912814E0,1.770688742E-1,-1.002114105E1
9.289281950E1,1.081555843E0,1.914258152E-1,-1.002592659E1
9.289493028E1,1.071984529E0,1.627119333E-1,-1.001156998E1
9.289704106E1,1.076770186E0,1.722832322E-1,-1.000678444E1
9.289915184E1,1.086341500E0,1.770688742E-1,-9.982855797E0
9.290126257E1,1.071984529E0,1.579262912E-1,-9.987641335E0
9.290337336E1,1.071984529E0,1.627119333E-1,-9.987641335E0
9.290548414E1,1.081555843E0,1.722832322E-1,-9.982855797E0
9.290759492E1,1.091127157E0,1.674975902E-1,-9.963713646E0
9.290970565E1,1.086341500E0,1.770688742E-1,-9.982855797E0
9.291181643E1,1.086341500E0,1.770688742E-1,-9.963713646E0
9.291392721E1,1.086341500E0,1.818545163E-1,-9.992427826E0
9.291603799E1,1.071984529E0,1.866401732E-1,-9.987641335E0
9.291814877E1,1.081555843E0,1.818545163E-1,-9.992427826E0
9.292025950E1,1.081555843E0,1.674975902E-1,-9.997213364E0
9.292237028E1,1.091127157E0,1.818545163E-1,-9.973284721E0
9.292448106E1,1.071984529E0,1.674975902E-1,-9.978070259E0
9.292659184E1,1.067198873E0,1.722832322E-1,-1.000678444E1
9.292870257E1,1.081555843E0,1.770688742E-1,-9.987641335E0
9.293081336E1,1.086341500E0,1.818545163E-1,-9.987641335E0
9.293292414E1,1.081555843E0,1.818545163E-1,-9.987641335E0
9.293503492E1,1.057627559E0,1.866401732E-1,-1.000199890E1
9.293714565E1,1.076770186E0,1.674975902E-1,-9.978070259E0
9.293925643E1,1.081555843E0,1.818545163E-1,-9.987641335E0
9.294136721E1,1.067198873E0,1.818545163E-1,-9.978070259E0
9.294347799E1,1.071984529E0,1.722832322E-1,-9.954142570E0
9.294558872E1,1.076770186E0,1.770688742E-1,-9.963713646E0
9.294769950E1,1.057627559E0,1.818545163E-1,-9.944570541E0
9.294981028E1,1.062413216E0,1.770688742E-1,-9.954142570E0
9.295192106E1,1.076770186E0,1.722832322E-1,-9.906285286E0
9.295403179E1,1.076770186E0,1.722832322E-1,-9.901499748E0
9.295614257E1,1.081555843E0,1.962114573E-1,-9.891928673E0
9.295825336E1,1.057627559E0,2.009970993E-1,-9.877572060E0
9.296036414E1,1.067198873E0,1.866401732E-1,-9.868000984E0
9.296247486E1,1.067198873E0,1.914258152E-1,-9.882357597E0
9.296458565E1,1.071984529E0,1.770688742E-1,-9.882357597E0
9.296669643E1,1.062413216E0,1.818545163E-1,-9.868000984E0
9.296880721E1,1.071984529E0,1.770688742E-1,-9.877572060E0
9.297091794E1,1.081555843E0,1.818545163E-1,-9.872786522E0
9.297302872E1,1.067198873E0,1.818545163E-1,-9.877572060E0
9.297513950E1,1.048056364E0,1.866401732E-1,-9.887143135E0
9.297725028E1,1.067198873E0,1.962114573E-1,-9.872786522E0
9.297936101E1,1.067198873E0,1.866401732E-1,-9.882357597E0
9.298147174E1,1.067198873E0,1.914258152E-1,-9.882357597E0
9.298358257E1,1.067198873E0,1.866401732E-1,-9.863214493E0
9.298569336E1,1.057627559E0,1.770688742E-1,-9.863214493E0
9.298780408E1,1.057627559E0,1.770688742E-1,-9.887143135E0
9.298991486E1,1.067198873E0,1.722832322E-1,-9.882357597E0
9.299202565E1,1.062413216E0,2.009970993E-1,-9.858428955E0
9.299413643E1,1.062413216E0,1.962114573E-1,-9.848857880E0
9.299624716E1,1.052842021E0,1.914258152E-1,-9.853643417E0
9.299835794E1,1.043270707E0,1.818545163E-1,-9.829715729E0
9.300046872E1,1.048056364E0,1.722832322E-1,-9.829715729E0
9.300257950E1,1.052842021E0,1.770688742E-1,-9.820143700E0
9.300469023E1,1.052842021E0,1.818545163E-1,-9.796216011E0
9.300680101E1,1.057627559E0,1.914258152E-1,-9.777072906E0
9.300891179E1,1.048056364E0,2.009970993E-1,-9.777072906E0
9.301102257E1,1.048056364E0,1.770688742E-1,-9.757930756E0
9.301313330E1,1.048056364E0,1.770688742E-1,-9.757930756E0
9.301524408E1,1.048056364E0,1.962114573E-1,-9.743574142E0
9.301735486E1,1.043270707E0,1.914258152E-1,-9.734002113E0
9.301946565E1,1.043270707E0,1.722832322E-1,-9.734002113E0
9.302157638E1,1.043270707E0,1.531406492E-1,-9.753145218E0
9.302368716E1,1.048056364E0,1.962114573E-1,-9.748359680E0
9.302579794E1,1.043270707E0,1.818545163E-1,-9.762716293E0
9.302790872E1,1.038485050E0,1.818545163E-1,-9.762716293E0
9.303001945E1,1.043270707E0,1.914258152E-1,-9.767501831E0
9.303213023E1,1.038485050E0,1.818545163E-1,-9.772287369E0
9.303424101E1,1.052842021E0,1.722832322E-1,-9.781859398E0
9.303635179E1,1.024128079E0,1.818545163E-1,-9.757930756E0
9.303846252E1,1.057627559E0,1.722832322E-1,-9.767501831E0
9.304057330E1,1.043270707E0,1.770688742E-1,-9.767501831E0
9.304268408E1,1.043270707E0,1.818545163E-1,-9.762716293E0
9.304479486E1,1.033699393E0,2.009970993E-1,-9.757930756E0
9.304690559E1,1.057627559E0,2.009970993E-1,-9.738788605E0
9.304901638E1,1.038485050E0,1.770688742E-1,-9.705288887E0
9.305112716E1,1.024128079E0,1.818545163E-1,-9.714859962E0
9.305323794E1,1.028913736E0,1.962114573E-1,-9.695717812E0
9.305534872E1,1.024128079E0,1.866401732E-1,-9.681360245E0
9.305745945E1,1.019342422E0,1.962114573E-1,-9.686145782E0
9.305957023E1,1.028913736E0,1.962114573E-1,-9.662218094E0
9.306168101E1,1.019342422E0,1.818545163E-1,-9.671789169E0
9.306379174E1,1.024128079E0,1.866401732E-1,-9.643074989E0
9.306590252E1,1.028913736E0,1.818545163E-1,-9.652647018E0
9.306801330E1,1.033699393E0,1.866401732E-1,-9.619147301E0
9.307012408E1,1.014556766E0,1.722832322E-1,-9.604789734E0
9.307223481E1,1.009771109E0,1.818545163E-1,-9.600004196E0
9.307434559E1,1.024128079E0,1.866401732E-1,-9.614361763E0
9.307645638E1,1.014556766E0,1.866401732E-1,-9.609575272E0
9.307856716E1,1.014556766E0,1.818545163E-1,-9.590433121E0
9.308067789E1,1.033699393E0,1.674975902E-1,-9.609575272E0
9.308278867E1,1.019342422E0,1.770688742E-1,-9.600004196E0
9.308489945E1,1.004985452E0,1.770688742E-1,-9.604789734E0
9.308701023E1,1.004985452E0,1.770688742E-1,-9.657432556E0
9.308912091E1,1.014556766E0,1.818545163E-1,-9.623932838E0
9.309123174E1,1.014556766E0,1.866401732E-1,-9.633503914E0
9.309334252E1,1.014556766E0,1.866401732E-1,-9.647860527E0
9.309545330E1,1.024128079E0,1.770688742E-1,-9.647860527E0
9.309756408E1,1.024128079E0,1.770688742E-1,-9.662218094E0
9.309967481E1,1.004985452E0,1.914258152E-1,-9.662218094E0
9.310178554E1,1.019342422E0,1.818545163E-1,-9.667003632E0
9.310389638E1,1.033699393E0,1.818545163E-1,-9.662218094E0
9.310600710E1,1.024128079E0,1.770688742E-1,-9.652647018E0
9.310811789E1,1.019342422E0,1.770688742E-1,-9.614361763E0
9.311022867E1,1.024128079E0,1.866401732E-1,-9.595218658E0
9.311233945E1,1.019342422E0,1.914258152E-1,-9.604789734E0
9.311445023E1,1.028913736E0,1.962114573E-1,-9.580862045E0
9.311656096E1,1.014556766E0,1.914258152E-1,-9.585647583E0
9.311867174E1,1.009771109E0,1.818545163E-1,-9.590433121E0
9.312078252E1,1.014556766E0,1.866401732E-1,-9.561718941E0
9.312289325E1,1.014556766E0,1.866401732E-1,-9.552147865E0
9.312500403E1,1.000199914E0,1.770688742E-1,-9.556933403E0
9.312711481E1,1.004985452E0,1.818545163E-1,-9.533005714E0
9.312922559E1,1.000199914E0,1.914258152E-1,-9.537791252E0
9.313133638E1,1.009771109E0,1.818545163E-1,-9.542576790E0
9.313344710E1,1.004985452E0,1.818545163E-1,-9.552147865E0
9.313555789E1,1.009771109E0,1.818545163E-1,-9.542576790E0
9.313766867E1,1.019342422E0,1.914258152E-1,-9.533005714E0
9.313977945E1,1.014556766E0,1.770688742E-1,-9.547362328E0
9.314189018E1,9.954141974E-1,1.818545163E-1,-9.513862610E0
9.314400096E1,1.000199914E0,1.866401732E-1,-9.499505997E0
9.314611174E1,1.019342422E0,1.674975902E-1,-9.513862610E0
9.314822252E1,1.004985452E0,1.818545163E-1,-9.499505997E0
9.315033325E1,1.004985452E0,1.722832322E-1,-9.499505997E0
9.315244403E1,1.014556766E0,1.770688742E-1,-9.470791817E0
9.315455481E1,1.000199914E0,1.962114573E-1,-9.461220741E0
9.315666559E1,1.000199914E0,1.722832322E-1,-9.485149384E0
9.315877632E1,1.000199914E0,1.818545163E-1,-9.446864128E0
9.316088710E1,9.906286001E-1,1.914258152E-1,-9.446864128E0
9.316299789E1,9.906286001E-1,1.818545163E-1,-9.446864128E0
9.316510867E1,9.954141974E-1,1.722832322E-1,-9.456435204E0
9.316721934E1,9.954141974E-1,1.914258152E-1,-9.427721024E0
9.316933018E1,9.954141974E-1,1.866401732E-1,-9.442078590E0
9.317144096E1,1.000199914E0,1.770688742E-1,-9.422935486E0
9.317355174E1,1.000199914E0,1.866401732E-1,-9.446864128E0
9.317566247E1,1.000199914E0,1.770688742E-1,-9.446864128E0
9.317777325E1,9.954141974E-1,1.770688742E-1,-9.456435204E0
9.317988403E1,1.004985452E0,1.722832322E-1,-9.466006279E0
9.318199481E1,1.000199914E0,1.674975902E-1,-9.475577354E0
9.318410554E1,1.004985452E0,1.722832322E-1,-9.475577354E0
9.318621632E1,1.004985452E0,1.818545163E-1,-9.475577354E0
9.318832710E1,1.009771109E0,1.627119333E-1,-9.475577354E0
9.319043789E1,1.004985452E0,1.866401732E-1,-9.475577354E0
9.319254862E1,1.000199914E0,1.722832322E-1,-9.466006279E0
9.319465940E1,1.000199914E0,1.579262912E-1,-9.470791817E0
9.319677018E1,1.000199914E0,1.818545163E-1,-9.461220741E0
9.319888096E1,1.000199914E0,1.722832322E-1,-9.451649666E0
9.320099169E1,9.954141974E-1,1.770688742E-1,-9.456435204E0
9.320310247E1,9.906286001E-1,1.770688742E-1,-9.418149948E0
9.320521325E1,9.954141974E-1,1.627119333E-1,-9.437292099E0
9.320732403E1,1.000199914E0,1.770688742E-1,-9.418149948E0
9.320943476E1,1.000199914E0,1.770688742E-1,-9.413364410E0
9.321154554E1,1.000199914E0,1.722832322E-1,-9.403793335E0
9.321365632E1,9.858429432E-1,1.579262912E-1,-9.403793335E0
9.321576711E1,9.858429432E-1,1.579262912E-1,-9.408578873E0
9.321787783E1,9.762716293E-1,1.674975902E-1,-9.403793335E0
9.321998862E1,9.858429432E-1,1.674975902E-1,-9.403793335E0
9.322209940E1,9.906286001E-1,1.674975902E-1,-9.418149948E0
9.322421013E1,9.810572863E-1,1.818545163E-1,-9.422935486E0
9.322632096E1,9.858429432E-1,1.770688742E-1,-9.418149948E0
9.322843169E1,9.762716293E-1,1.627119333E-1,-9.413364410E0
9.323054247E1,9.858429432E-1,1.579262912E-1,-9.422935486E0
9.323265325E1,9.810572863E-1,1.531406492E-1,-9.422935486E0
9.323476398E1,9.714859724E-1,1.531406492E-1,-9.413364410E0
9.323687476E1,9.762716293E-1,1.722832322E-1,-9.403793335E0
9.323898554E1,9.810572863E-1,1.770688742E-1,-9.413364410E0
9.324109632E1,9.762716293E-1,1.722832322E-1,-9.413364410E0
9.324320711E1,9.810572863E-1,1.674975902E-1,-9.399007797E0
9.324531783E1,9.906286001E-1,1.627119333E-1,-9.394221306E0
9.324742862E1,9.858429432E-1,1.722832322E-1,-9.399007797E0
9.324953940E1,9.858429432E-1,1.627119333E-1,-9.384650230E0
9.325165013E1,9.858429432E-1,1.674975902E-1,-9.375079155E0
9.325376091E1,9.762716293E-1,1.627119333E-1,-9.384650230E0
9.325587169E1,9.810572863E-1,1.627119333E-1,-9.384650230E0
9.325798247E1,9.810572863E-1,1.722832322E-1,-9.399007797E0
9.326009320E1,9.619147182E-1,1.627119333E-1,-9.384650230E0
9.326220398E1,9.714859724E-1,1.674975902E-1,-9.389435768E0
9.326431476E1,9.810572863E-1,1.531406492E-1,-9.403793335E0
9.326642554E1,9.954141974E-1,1.531406492E-1,-9.442078590E0
9.326853632E1,9.906286001E-1,1.627119333E-1,-9.427721024E0
9.327064705E1,9.810572863E-1,1.674975902E-1,-9.442078590E0
9.327275783E1,9.714859724E-1,1.770688742E-1,-9.446864128E0
9.327486862E1,9.810572863E-1,1.818545163E-1,-9.461220741E0
9.327697934E1,9.906286001E-1,1.579262912E-1,-9.442078590E0
9.327909013E1,9.858429432E-1,1.579262912E-1,-9.461220741E0
9.328120091E1,9.762716293E-1,1.531406492E-1,-9.437292099E0
9.328331169E1,9.762716293E-1,1.579262912E-1,-9.422935486E0
9.328542242E1,9.762716293E-1,1.627119333E-1,-9.418149948E0
9.328753320E1,9.810572863E-1,1.674975902E-1,-9.403793335E0
9.328964398E1,9.810572863E-1,1.483550072E-1,-9.403793335E0
9.329175476E1,9.762716293E-1,1.483550072E-1,-9.399007797E0
9.329386549E1,9.619147182E-1,1.579262912E-1,-9.384650230E0
9.329597627E1,9.714859724E-1,1.531406492E-1,-9.375079155E0
9.329808705E1,9.762716293E-1,1.483550072E-1,-9.355937004E0
9.330019783E1,9.858429432E-1,1.579262912E-1,-9.355937004E0
9.330230856E1,9.762716293E-1,1.531406492E-1,-9.375079155E0
9.330441934E1,9.858429432E-1,1.531406492E-1,-9.355937004E0
9.330653013E1,9.810572863E-1,1.387837082E-1,-9.360722542E0
9.330864091E1,9.810572863E-1,1.579262912E-1,-9.379864693E0
9.331075169E1,9.667003751E-1,1.483550072E-1,-9.394221306E0
9.331286242E1,9.714859724E-1,1.627119333E-1,-9.422935486E0
9.331497320E1,9.714859724E-1,1.435693651E-1,-9.437292099E0
9.331708398E1,9.714859724E-1,1.483550072E-1,-9.442078590E0
9.331919476E1,9.762716293E-1,1.579262912E-1,-9.446864128E0
9.332130549E1,9.906286001E-1,1.627119333E-1,-9.466006279E0
9.332341627E1,9.906286001E-1,1.435693651E-1,-9.470791817E0
9.332552705E1,9.858429432E-1,1.483550072E-1,-9.466006279E0
9.332763778E1,9.762716293E-1,1.627119333E-1,-9.466006279E0
9.332974856E1,9.810572863E-1,1.531406492E-1,-9.466006279E0
9.333185934E1,9.667003751E-1,1.483550072E-1,-9.470791817E0
9.333397013E1,9.810572863E-1,1.579262912E-1,-9.466006279E0
9.333608091E1,9.714859724E-1,1.387837082E-1,-9.446864128E0
9.333819164E1,9.858429432E-1,1.579262912E-1,-9.437292099E0
