"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.172231974E2,1.237001177E-2,5.862774849E-1,1.082757786E-1
1.172253081E2,1.237001177E-2,5.850557685E-1,1.082757786E-1
1.172274189E2,1.237001177E-2,5.838339925E-1,1.094975099E-1
1.172295297E2,9.926552884E-3,5.801688433E-1,1.094975099E-1
1.172316404E2,9.926552884E-3,5.789470673E-1,1.094975099E-1
1.172337512E2,8.704823442E-3,5.752819180E-1,1.119409725E-1
1.172358619E2,8.704823442E-3,5.716167092E-1,1.119409725E-1
1.172379727E2,5.039634649E-3,5.703949928E-1,1.143844277E-1
1.172400835E2,5.039634649E-3,5.691732764E-1,1.143844277E-1
1.172421942E2,6.261364091E-3,5.642863512E-1,1.131627038E-1
1.172443050E2,3.817904973E-3,5.630646348E-1,1.143844277E-1
1.172464158E2,5.039634649E-3,5.593994260E-1,1.143844277E-1
1.172485265E2,3.817904973E-3,5.581777096E-1,1.156061590E-1
1.172506373E2,2.596175298E-3,5.545125008E-1,1.156061590E-1
1.172527480E2,3.817904973E-3,5.508472919E-1,1.168278903E-1
1.172548588E2,5.039634649E-3,5.471821427E-1,1.168278903E-1
1.172569696E2,5.039634649E-3,5.459604263E-1,1.180496216E-1
1.172590803E2,8.704823442E-3,5.435169339E-1,1.192713454E-1
1.172611911E2,6.261364091E-3,5.398517251E-1,1.204930767E-1
1.172633018E2,8.704823442E-3,5.361865759E-1,1.217148080E-1
1.172654126E2,9.926552884E-3,5.337430835E-1,1.217148080E-1
1.172675234E2,1.603520103E-2,5.276344419E-1,1.217148080E-1
1.172696341E2,1.481347065E-2,5.251910090E-1,1.229365394E-1
1.172717449E2,1.481347065E-2,5.227475166E-1,1.241582632E-1
1.172738556E2,1.359174121E-2,5.215258002E-1,1.241582632E-1
1.172759664E2,1.114828233E-2,5.190823674E-1,1.253799945E-1
1.172780772E2,9.926552884E-3,5.154171586E-1,1.253799945E-1
1.172801880E2,8.704823442E-3,5.117519498E-1,1.241582632E-1
1.172822987E2,7.483093534E-3,5.080868006E-1,1.253799945E-1
1.172844095E2,5.039634649E-3,5.068650246E-1,1.266017258E-1
1.172865203E2,3.817904973E-3,5.019781590E-1,1.266017258E-1
1.172886310E2,2.596175298E-3,4.995346665E-1,1.266017258E-1
1.172907418E2,1.374445739E-3,4.958694875E-1,1.266017258E-1
1.172928526E2,2.596175298E-3,4.934260249E-1,1.278234571E-1
1.172949633E2,1.374445739E-3,4.922043085E-1,1.278234571E-1
1.172970741E2,1.374445739E-3,4.885390997E-1,1.290451884E-1
1.172991848E2,1.527161949E-4,4.873173833E-1,1.290451884E-1
1.173012956E2,-2.290742937E-3,4.824304581E-1,1.314886510E-1
1.173034064E2,2.596175298E-3,4.775435328E-1,1.302669197E-1
1.173055172E2,6.261364091E-3,4.763218164E-1,1.302669197E-1
1.173076279E2,6.261364091E-3,4.714348912E-1,1.314886510E-1
1.173097387E2,8.704823442E-3,4.702131748E-1,1.327103674E-1
1.173118494E2,9.926552884E-3,4.665479660E-1,1.327103674E-1
1.173139602E2,1.114828233E-2,4.604393244E-1,1.339320987E-1
1.173160710E2,1.114828233E-2,4.579958618E-1,1.339320987E-1
1.173181817E2,1.114828233E-2,4.567741454E-1,1.351538301E-1
1.173202925E2,9.926552884E-3,4.531089365E-1,1.351538301E-1
1.173224033E2,1.114828233E-2,4.518872201E-1,1.351538301E-1
1.173245140E2,1.237001177E-2,4.482220411E-1,1.351538301E-1
1.173266248E2,7.483093534E-3,4.445568323E-1,1.363755614E-1
1.173287355E2,6.261364091E-3,4.433351159E-1,1.363755614E-1
1.173308463E2,7.483093534E-3,4.384481907E-1,1.363755614E-1
1.173329571E2,5.039634649E-3,4.384481907E-1,1.363755614E-1
1.173350678E2,3.817904973E-3,4.347830117E-1,1.351538301E-1
1.173371786E2,2.596175298E-3,4.323395491E-1,1.363755614E-1
1.173392893E2,6.261364091E-3,4.286743701E-1,1.375972927E-1
1.173414001E2,5.039634649E-3,4.262309074E-1,1.375972927E-1
1.173435109E2,5.039634649E-3,4.225656986E-1,1.375972927E-1
1.173456216E2,6.261364091E-3,4.213439822E-1,1.388190240E-1
1.173477324E2,5.039634649E-3,4.176788032E-1,1.388190240E-1
1.173498431E2,7.483093534E-3,4.152353406E-1,1.388190240E-1
1.173519539E2,7.483093534E-3,4.127918780E-1,1.388190240E-1
1.173540647E2,6.261364091E-3,4.115701318E-1,1.412624866E-1
1.173561754E2,7.483093534E-3,4.054614902E-1,1.400407553E-1
1.173582862E2,8.704823442E-3,4.030180275E-1,1.412624866E-1
1.173603970E2,9.926552884E-3,3.993528485E-1,1.412624866E-1
1.173625077E2,1.114828233E-2,3.956876695E-1,1.424842030E-1
1.173646185E2,8.704823442E-3,3.932442069E-1,1.424842030E-1
1.173667293E2,8.704823442E-3,3.895790279E-1,1.424842030E-1
1.173688400E2,9.926552884E-3,3.871355653E-1,1.412624866E-1
1.173709508E2,1.114828233E-2,3.834703565E-1,1.412624866E-1
1.173730616E2,8.704823442E-3,3.822486401E-1,1.437059343E-1
1.173751723E2,5.039634649E-3,3.785834610E-1,1.412624866E-1
1.173772831E2,3.817904973E-3,3.736965358E-1,1.424842030E-1
1.173793939E2,2.596175298E-3,3.724747896E-1,1.424842030E-1
1.173815046E2,1.527161949E-4,3.688096106E-1,1.424842030E-1
1.173836154E2,1.374445739E-3,3.651444316E-1,1.424842030E-1
1.173857261E2,1.527161949E-4,3.602575064E-1,1.424842030E-1
1.173878369E2,1.374445739E-3,3.602575064E-1,1.424842030E-1
1.173899477E2,-1.069013379E-3,3.565923274E-1,1.437059343E-1
1.173920585E2,-1.069013379E-3,3.517054021E-1,1.437059343E-1
1.173941692E2,1.374445739E-3,3.492619395E-1,1.437059343E-1
1.173962800E2,1.374445739E-3,3.443750143E-1,1.437059343E-1
1.173983908E2,1.527161949E-4,3.407098353E-1,1.449276656E-1
1.174005015E2,2.596175298E-3,3.370446563E-1,1.449276656E-1
1.174026123E2,2.596175298E-3,3.333794475E-1,1.449276656E-1
1.174047230E2,5.039634649E-3,3.297142684E-1,1.437059343E-1
1.174068338E2,5.039634649E-3,3.260490894E-1,1.449276656E-1
1.174089446E2,3.817904973E-3,3.199404180E-1,1.437059343E-1
1.174110553E2,3.817904973E-3,3.162752390E-1,1.449276656E-1
1.174131661E2,5.039634649E-3,3.126100600E-1,1.449276656E-1
1.174152768E2,3.817904973E-3,3.065013885E-1,1.449276656E-1
1.174173876E2,1.374445739E-3,3.040579557E-1,1.437059343E-1
1.174194984E2,1.527161949E-4,2.991710305E-1,1.449276656E-1
1.174216091E2,-3.512472380E-3,2.955058515E-1,1.449276656E-1
1.174237199E2,-3.512472380E-3,2.906189263E-1,1.461493969E-1
1.174258306E2,-2.290742937E-3,2.869537175E-1,1.449276656E-1
1.174279414E2,-3.512472380E-3,2.820668221E-1,1.461493969E-1
1.174300522E2,-4.734201822E-3,2.735147178E-1,1.449276656E-1
1.174321629E2,-2.290742937E-3,2.735147178E-1,1.449276656E-1
1.174342737E2,-3.512472380E-3,2.686277926E-1,1.461493969E-1
1.174363844E2,-1.069013379E-3,2.625191510E-1,1.449276656E-1
1.174384952E2,1.527161949E-4,2.564104795E-1,1.449276656E-1
1.174406060E2,1.374445739E-3,2.515235841E-1,1.449276656E-1
1.174427167E2,2.596175298E-3,2.478583902E-1,1.449276656E-1
1.174448275E2,3.817904973E-3,2.417497337E-1,1.449276656E-1
1.174469383E2,5.039634649E-3,2.368628234E-1,1.449276656E-1
1.174490490E2,5.039634649E-3,2.319758981E-1,1.449276656E-1
1.174511598E2,3.817904973E-3,2.295324355E-1,1.461493969E-1
1.174532706E2,3.817904973E-3,2.234237939E-1,1.437059343E-1
1.174553813E2,3.817904973E-3,2.209803313E-1,1.449276656E-1
1.174574921E2,2.596175298E-3,2.173151523E-1,1.449276656E-1
1.174596029E2,1.374445739E-3,2.112064958E-1,1.449276656E-1
1.174617136E2,1.527161949E-4,2.063195854E-1,1.437059343E-1
1.174638244E2,-1.069013379E-3,2.014326602E-1,1.449276656E-1
1.174659352E2,-3.512472380E-3,1.965457499E-1,1.449276656E-1
1.174680459E2,-3.512472380E-3,1.928805560E-1,1.449276656E-1
1.174701567E2,-7.177661173E-3,1.892153621E-1,1.437059343E-1
1.174722675E2,-5.955931731E-3,1.867718995E-1,1.437059343E-1
1.174743782E2,-7.177661173E-3,1.818849891E-1,1.424842030E-1
1.174764890E2,-7.177661173E-3,1.769980639E-1,1.424842030E-1
1.174785998E2,-9.621120058E-3,1.708894223E-1,1.424842030E-1
1.174807105E2,-9.621120058E-3,1.672242284E-1,1.437059343E-1
1.174828213E2,-8.399390616E-3,1.623373181E-1,1.424842030E-1
1.174849321E2,-8.399390616E-3,1.586721241E-1,1.437059343E-1
1.174870428E2,-7.177661173E-3,1.537852138E-1,1.424842030E-1
1.174891536E2,-7.177661173E-3,1.476765573E-1,1.412624866E-1
1.174912643E2,-5.955931731E-3,1.427896470E-1,1.412624866E-1
1.174933751E2,-7.177661173E-3,1.403461844E-1,1.412624866E-1
1.174954859E2,-4.734201822E-3,1.354592592E-1,1.412624866E-1
1.174975966E2,-7.177661173E-3,1.317940801E-1,1.412624866E-1
1.174997074E2,-8.399390616E-3,1.293506175E-1,1.400407553E-1
1.175018181E2,-5.955931731E-3,1.232419685E-1,1.412624866E-1
1.175039289E2,-8.399390616E-3,1.195767820E-1,1.400407553E-1
1.175060397E2,-5.955931731E-3,1.146898642E-1,1.400407553E-1
1.175081504E2,-8.399390616E-3,1.098029464E-1,1.400407553E-1
1.175102612E2,-7.177661173E-3,1.073594838E-1,1.400407553E-1
1.175123719E2,-8.399390616E-3,1.049160287E-1,1.400407553E-1
1.175144827E2,-7.177661173E-3,1.000291109E-1,1.388190240E-1
1.175165935E2,-8.399390616E-3,9.514218569E-2,1.388190240E-1
1.175187042E2,-7.177661173E-3,9.025526792E-2,1.400407553E-1
1.175208150E2,-8.399390616E-3,8.781181276E-2,1.388190240E-1
1.175229258E2,-8.399390616E-3,8.170316368E-2,1.375972927E-1
1.175250365E2,-1.084284950E-2,7.803797722E-2,1.375972927E-1
1.175271473E2,-9.621120058E-3,7.437278330E-2,1.375972927E-1
1.175292581E2,-1.084284950E-2,7.070759684E-2,1.363755614E-1
1.175313688E2,-1.084284950E-2,6.582067907E-2,1.375972927E-1
1.175334796E2,-1.084284950E-2,6.337722391E-2,1.351538301E-1
1.175355903E2,-1.206457894E-2,5.971203372E-2,1.351538301E-1
1.175377011E2,-1.328630932E-2,5.360338464E-2,1.351538301E-1
1.175398119E2,-1.328630932E-2,5.115992576E-2,1.363755614E-1
1.175419226E2,-1.328630932E-2,4.749473557E-2,1.351538301E-1
1.175440334E2,-1.572976820E-2,4.260781780E-2,1.351538301E-1
1.175461442E2,-1.328630932E-2,4.016435891E-2,1.339320987E-1
1.175482550E2,-1.572976820E-2,3.405570984E-2,1.339320987E-1
1.175503657E2,-1.328630932E-2,3.039052337E-2,1.327103674E-1
1.175524765E2,-1.450803876E-2,2.794706449E-2,1.314886510E-1
1.175545872E2,-1.450803876E-2,2.428187430E-2,1.314886510E-1
1.175566980E2,-1.450803876E-2,1.939495653E-2,1.314886510E-1
1.175588088E2,-1.572976820E-2,1.695149764E-2,1.327103674E-1
1.175609195E2,-1.572976820E-2,1.328630932E-2,1.314886510E-1
1.175630303E2,-1.572976820E-2,8.399390616E-3,1.327103674E-1
1.175651411E2,-1.328630932E-2,3.512472380E-3,1.314886510E-1
1.175672518E2,-1.450803876E-2,-1.374445739E-3,1.302669197E-1
1.175693626E2,-1.328630932E-2,-5.039634649E-3,1.290451884E-1
1.175714734E2,-1.206457894E-2,-9.926552884E-3,1.278234571E-1
1.175735841E2,-1.450803876E-2,-1.359174121E-2,1.278234571E-1
1.175756949E2,-1.572976820E-2,-1.725693047E-2,1.266017258E-1
1.175778056E2,-1.450803876E-2,-2.336557768E-2,1.266017258E-1
1.175799164E2,-1.695149764E-2,-2.580903657E-2,1.278234571E-1
1.175820272E2,-1.817322709E-2,-3.069595434E-2,1.278234571E-1
1.175841379E2,-1.939495653E-2,-3.558287397E-2,1.266017258E-1
1.175862487E2,-1.939495653E-2,-3.802633286E-2,1.253799945E-1
1.175883594E2,-2.061668597E-2,-4.291325063E-2,1.241582632E-1
1.175904702E2,-2.183841541E-2,-4.780016840E-2,1.229365394E-1
1.175925810E2,-2.061668597E-2,-5.390881747E-2,1.229365394E-1
1.175946917E2,-2.061668597E-2,-5.757400393E-2,1.217148080E-1
1.175968025E2,-2.183841541E-2,-6.246092543E-2,1.217148080E-1
1.175989133E2,-2.306014486E-2,-6.612611562E-2,1.217148080E-1
1.176010240E2,-2.183841541E-2,-7.101303339E-2,1.217148080E-1
1.176031348E2,-1.939495653E-2,-7.467821985E-2,1.204930767E-1
1.176052455E2,-2.183841541E-2,-7.834340632E-2,1.204930767E-1
1.176073563E2,-2.183841541E-2,-8.445205539E-2,1.192713454E-1
1.176094671E2,-2.183841541E-2,-8.689551800E-2,1.192713454E-1
1.176115778E2,-2.183841541E-2,-9.422589093E-2,1.168278903E-1
1.176136886E2,-2.061668597E-2,-9.911280870E-2,1.180496216E-1
1.176157994E2,-2.061668597E-2,-1.015562713E-1,1.168278903E-1
1.176179101E2,-2.183841541E-2,-1.101083755E-1,1.168278903E-1
1.176200209E2,-2.061668597E-2,-1.137735620E-1,1.156061590E-1
1.176221317E2,-2.183841541E-2,-1.186604798E-1,1.143844277E-1
1.176242424E2,-2.306014486E-2,-1.211039424E-1,1.143844277E-1
1.176263532E2,-2.550360374E-2,-1.272125840E-1,1.143844277E-1
1.176284639E2,-2.306014486E-2,-1.333212405E-1,1.131627038E-1
1.176305747E2,-2.428187430E-2,-1.357647032E-1,1.119409725E-1
1.176326855E2,-2.672533318E-2,-1.418733448E-1,1.107192412E-1
1.176347963E2,-2.916879393E-2,-1.467602700E-1,1.107192412E-1
1.176369070E2,-2.794706449E-2,-1.516471803E-1,1.094975099E-1
1.176390178E2,-2.916879393E-2,-1.577558219E-1,1.094975099E-1
1.176411285E2,-2.672533318E-2,-1.626427472E-1,1.082757786E-1
1.176432393E2,-2.916879393E-2,-1.650862098E-1,1.058323234E-1
1.176453501E2,-3.039052337E-2,-1.724165827E-1,1.070540547E-1
1.176474608E2,-3.161225095E-2,-1.760817766E-1,1.058323234E-1
1.176495716E2,-2.916879393E-2,-1.797469556E-1,1.058323234E-1
1.176516824E2,-3.161225095E-2,-1.858556122E-1,1.046105921E-1
1.176537931E2,-3.039052337E-2,-1.882990748E-1,1.046105921E-1
1.176559039E2,-2.916879393E-2,-1.944077164E-1,1.033888608E-1
1.176580147E2,-2.916879393E-2,-1.980729103E-1,1.009454057E-1
1.176601254E2,-3.039052337E-2,-2.054032832E-1,1.021671370E-1
1.176622362E2,-2.916879393E-2,-2.090684772E-1,1.009454057E-1
1.176643469E2,-3.039052337E-2,-2.127336562E-1,1.009454057E-1
1.176664577E2,-3.283398226E-2,-2.200640440E-1,9.972367436E-2
1.176685685E2,-3.405570984E-2,-2.225074917E-1,9.728021920E-2
1.176706792E2,-3.283398226E-2,-2.261726856E-1,9.850194305E-2
1.176727900E2,-3.283398226E-2,-2.335030586E-1,9.605848789E-2
1.176749008E2,-3.405570984E-2,-2.347247899E-1,9.605848789E-2
1.176770115E2,-3.283398226E-2,-2.396117151E-1,9.605848789E-2
1.176791223E2,-3.649916872E-2,-2.444986254E-1,9.361502528E-2
1.176812330E2,-3.649916872E-2,-2.481638193E-1,9.361502528E-2
1.176833438E2,-3.772090003E-2,-2.530507445E-1,9.361502528E-2
1.176854546E2,-3.772090003E-2,-2.554942071E-1,9.239330143E-2
1.176875653E2,-3.649916872E-2,-2.603811026E-1,9.117157012E-2
1.176896761E2,-3.894263133E-2,-2.628245652E-1,9.117157012E-2
1.176917868E2,-3.772090003E-2,-2.701549530E-1,8.994983882E-2
1.176938976E2,-3.894263133E-2,-2.725984156E-1,8.872810751E-2
1.176960084E2,-4.016435891E-2,-2.774853408E-1,8.750637621E-2
1.176981191E2,-4.016435891E-2,-2.787070572E-1,8.628465235E-2
1.177002299E2,-3.894263133E-2,-2.835939825E-1,8.628465235E-2
1.177023407E2,-4.016435891E-2,-2.860374451E-1,8.506292105E-2
1.177044514E2,-3.772090003E-2,-2.909243405E-1,8.384118974E-2
1.177065622E2,-3.894263133E-2,-2.933678031E-1,8.384118974E-2
1.177086730E2,-3.894263133E-2,-2.994764447E-1,8.139773458E-2
1.177107837E2,-4.016435891E-2,-3.019199073E-1,8.261945844E-2
1.177128945E2,-4.016435891E-2,-3.055851161E-1,8.139773458E-2
1.177150053E2,-4.016435891E-2,-3.080285788E-1,8.017600328E-2
1.177171160E2,-4.016435891E-2,-3.104720116E-1,8.017600328E-2
1.177192268E2,-4.138609022E-2,-3.141372204E-1,7.773254067E-2
1.177213375E2,-3.894263133E-2,-3.178023994E-1,7.773254067E-2
1.177234483E2,-4.138609022E-2,-3.226893246E-1,7.651081681E-2
1.177255591E2,-4.138609022E-2,-3.251327872E-1,7.528908551E-2
1.177276698E2,-4.138609022E-2,-3.275762498E-1,7.406735420E-2
1.177297806E2,-4.260781780E-2,-3.324631453E-1,7.284562290E-2
1.177318914E2,-4.260781780E-2,-3.361283541E-1,7.284562290E-2
1.177340022E2,-4.382954910E-2,-3.385718167E-1,7.162389904E-2
1.177361129E2,-4.260781780E-2,-3.422369957E-1,7.162389904E-2
1.177382237E2,-4.382954910E-2,-3.459021747E-1,7.162389904E-2
1.177403344E2,-4.505127668E-2,-3.483456373E-1,6.918043643E-2
1.177424452E2,-4.749473557E-2,-3.483456373E-1,6.918043643E-2
1.177445560E2,-4.260781780E-2,-3.532325625E-1,6.673697382E-2
1.177466667E2,-4.505127668E-2,-3.556760252E-1,6.673697382E-2
1.177487775E2,-4.382954910E-2,-3.605629504E-1,6.551524997E-2
1.177508883E2,-4.260781780E-2,-3.617846668E-1,6.551524997E-2
1.177529990E2,-4.382954910E-2,-3.654498458E-1,6.429351866E-2
1.177551098E2,-4.382954910E-2,-3.666715920E-1,6.307178736E-2
1.177572205E2,-4.382954910E-2,-3.703367710E-1,6.062832847E-2
1.177593313E2,-4.382954910E-2,-3.740019500E-1,6.185005978E-2
1.177614421E2,-4.505127668E-2,-3.776671588E-1,6.062832847E-2
1.177635528E2,-4.749473557E-2,-3.813323379E-1,6.062832847E-2
1.177656636E2,-4.627300799E-2,-3.849975169E-1,5.818486959E-2
1.177677743E2,-4.871646687E-2,-3.898844421E-1,5.818486959E-2
1.177698851E2,-4.871646687E-2,-3.911061883E-1,5.696314201E-2
1.177719959E2,-4.871646687E-2,-3.947713673E-1,5.451968312E-2
1.177741066E2,-5.115992576E-2,-3.996582925E-1,5.329795182E-2
1.177762174E2,-4.993819445E-2,-4.008800089E-1,5.329795182E-2
1.177783281E2,-4.871646687E-2,-4.033234715E-1,5.207622424E-2
1.177804389E2,-5.238165334E-2,-4.069886506E-1,5.085449293E-2
1.177825497E2,-5.238165334E-2,-4.106538594E-1,5.085449293E-2
1.177846604E2,-5.360338464E-2,-4.155407548E-1,4.963276163E-2
1.177867712E2,-5.360338464E-2,-4.167625010E-1,4.596757516E-2
1.177888820E2,-5.360338464E-2,-4.204276800E-1,4.596757516E-2
1.177909927E2,-5.115992576E-2,-4.228711426E-1,4.474584386E-2
1.177931035E2,-5.238165334E-2,-4.289797843E-1,4.474584386E-2
1.177952142E2,-5.238165334E-2,-4.326449931E-1,4.596757516E-2
1.177973250E2,-5.238165334E-2,-4.363101721E-1,4.352411628E-2
1.177994358E2,-4.993819445E-2,-4.363101721E-1,4.230238497E-2
1.178015466E2,-4.993819445E-2,-4.424188137E-1,4.108065739E-2
1.178036573E2,-4.993819445E-2,-4.448622763E-1,3.985892609E-2
1.178057681E2,-4.993819445E-2,-4.497492015E-1,3.985892609E-2
1.178078789E2,-4.993819445E-2,-4.521926641E-1,3.741546720E-2
1.178099896E2,-4.993819445E-2,-4.583013058E-1,3.741546720E-2
1.178121004E2,-5.238165334E-2,-4.607447684E-1,3.619373962E-2
1.178142112E2,-5.115992576E-2,-4.619664848E-1,3.497200832E-2
1.178163219E2,-5.115992576E-2,-4.644099474E-1,3.375028074E-2
1.178184327E2,-5.360338464E-2,-4.717403352E-1,3.252854943E-2
1.178205435E2,-5.360338464E-2,-4.741837978E-1,3.130681813E-2
1.178226542E2,-5.482511222E-2,-4.778489769E-1,3.008509055E-2
1.178247650E2,-5.482511222E-2,-4.790706933E-1,2.764163166E-2
1.178268757E2,-5.849030241E-2,-4.827359021E-1,2.886336111E-2
1.178289865E2,-5.849030241E-2,-4.876227975E-1,2.641990222E-2
1.178310973E2,-5.726857483E-2,-4.900662601E-1,2.641990222E-2
1.178332080E2,-5.849030241E-2,-4.925097227E-1,2.519817278E-2
1.178353188E2,-5.971203372E-2,-4.961749315E-1,2.397644334E-2
1.178374296E2,-5.971203372E-2,-4.998401105E-1,2.275471389E-2
1.178395403E2,-5.971203372E-2,-5.035052896E-1,2.275471389E-2
1.178416511E2,-6.093376130E-2,-5.047270060E-1,2.031125315E-2
1.178437618E2,-5.971203372E-2,-5.096139312E-1,2.153298259E-2
1.178458726E2,-6.093376130E-2,-5.132791400E-1,1.908952370E-2
1.178479834E2,-5.849030241E-2,-5.157225728E-1,1.786779426E-2
1.178500941E2,-5.726857483E-2,-5.206094980E-1,1.664606482E-2
1.178522049E2,-6.093376130E-2,-5.218312144E-1,1.542433538E-2
1.178543156E2,-5.849030241E-2,-5.254964232E-1,1.420260593E-2
1.178564264E2,-5.604684353E-2,-5.279398561E-1,1.420260593E-2
1.178585372E2,-5.971203372E-2,-5.303833485E-1,1.175914705E-2
1.178606479E2,-5.849030241E-2,-5.328267813E-1,1.298087649E-2
1.178627587E2,-5.971203372E-2,-5.352702737E-1,1.053741761E-2
1.178648694E2,-5.726857483E-2,-5.377137065E-1,9.315688163E-3
1.178669802E2,-5.849030241E-2,-5.413789153E-1,8.093958721E-3
1.178690910E2,-6.093376130E-2,-5.450441241E-1,6.872228812E-3
1.178712017E2,-6.093376130E-2,-5.474875569E-1,6.872228812E-3
1.178733125E2,-6.093376130E-2,-5.499309897E-1,5.650499370E-3
1.178754233E2,-6.337722391E-2,-5.499309897E-1,4.428769462E-3
1.178775340E2,-6.093376130E-2,-5.548179150E-1,3.207040019E-3
1.178796448E2,-6.337722391E-2,-5.560396910E-1,7.635809598E-4
1.178817556E2,-6.337722391E-2,-5.584831238E-1,7.635809598E-4
1.178838663E2,-6.215549260E-2,-5.597048402E-1,-4.581485991E-4
1.178859771E2,-6.215549260E-2,-5.645917654E-1,-4.581485991E-4
1.178880879E2,-6.093376130E-2,-5.658134818E-1,-2.901607659E-3
1.178901986E2,-6.215549260E-2,-5.670352578E-1,-4.123337101E-3
1.178923094E2,-6.093376130E-2,-5.694786906E-1,-4.123337101E-3
1.178944202E2,-6.215549260E-2,-5.707004070E-1,-5.345067009E-3
1.178965309E2,-6.215549260E-2,-5.719221234E-1,-5.345067009E-3
1.178986417E2,-6.215549260E-2,-5.731438994E-1,-7.788525894E-3
1.179007525E2,-6.215549260E-2,-5.731438994E-1,-9.010255337E-3
1.179028632E2,-6.215549260E-2,-5.768090487E-1,-1.023198478E-2
1.179049740E2,-6.093376130E-2,-5.804742575E-1,-1.023198478E-2
1.179070847E2,-5.971203372E-2,-5.792525411E-1,-1.267544460E-2
1.179091955E2,-5.849030241E-2,-5.816959739E-1,-1.267544460E-2
1.179113063E2,-6.215549260E-2,-5.829176903E-1,-1.389717404E-2
1.179134170E2,-6.337722391E-2,-5.829176903E-1,-1.511890348E-2
1.179155278E2,-6.093376130E-2,-5.853611827E-1,-1.511890348E-2
1.179176386E2,-6.093376130E-2,-5.865828991E-1,-1.756236330E-2
1.179197493E2,-6.215549260E-2,-5.890263915E-1,-1.756236330E-2
1.179218601E2,-6.093376130E-2,-5.890263915E-1,-1.878409274E-2
1.179239709E2,-6.093376130E-2,-5.902481079E-1,-2.000582218E-2
1.179260816E2,-6.215549260E-2,-5.914698243E-1,-2.122755162E-2
1.179281924E2,-6.215549260E-2,-5.951350331E-1,-2.244928107E-2
1.179303031E2,-6.093376130E-2,-5.963567495E-1,-2.244928107E-2
1.179324139E2,-6.093376130E-2,-5.951350331E-1,-2.489273995E-2
1.179345247E2,-6.093376130E-2,-5.951350331E-1,-2.611446939E-2
1.179366354E2,-6.215549260E-2,-5.988001823E-1,-2.733619884E-2
1.179387462E2,-6.093376130E-2,-5.988001823E-1,-2.611446939E-2
1.179408569E2,-5.971203372E-2,-6.024653912E-1,-2.733619884E-2
1.179429677E2,-6.215549260E-2,-6.024653912E-1,-2.977965772E-2
1.179450785E2,-6.215549260E-2,-6.036871076E-1,-3.100138716E-2
1.179471892E2,-6.093376130E-2,-6.036871076E-1,-3.100138716E-2
1.179493000E2,-5.971203372E-2,-6.061306000E-1,-3.344484791E-2
1.179514108E2,-5.971203372E-2,-6.061306000E-1,-3.466657549E-2
1.179535215E2,-5.971203372E-2,-6.073523164E-1,-3.466657549E-2
1.179556323E2,-5.971203372E-2,-6.073523164E-1,-3.466657549E-2
1.179577430E2,-5.971203372E-2,-6.097957492E-1,-3.588830680E-2
1.179598538E2,-5.849030241E-2,-6.097957492E-1,-3.711003438E-2
1.179619646E2,-6.215549260E-2,-6.085740328E-1,-3.955349326E-2
1.179640753E2,-6.215549260E-2,-6.097957492E-1,-3.955349326E-2
1.179661861E2,-6.215549260E-2,-6.122392416E-1,-4.199695215E-2
1.179682969E2,-6.337722391E-2,-6.134609580E-1,-4.199695215E-2
1.179704076E2,-6.215549260E-2,-6.146826744E-1,-4.321868345E-2
1.179725184E2,-6.337722391E-2,-6.146826744E-1,-4.321868345E-2
1.179746292E2,-6.215549260E-2,-6.183478832E-1,-4.444041103E-2
1.179767399E2,-6.215549260E-2,-6.171261668E-1,-4.688387364E-2
1.179788507E2,-6.215549260E-2,-6.195695996E-1,-4.688387364E-2
1.179809615E2,-6.337722391E-2,-6.207913160E-1,-4.810560122E-2
1.179830722E2,-6.215549260E-2,-6.207913160E-1,-4.932733253E-2
1.179851830E2,-5.971203372E-2,-6.232348084E-1,-5.054906011E-2
