"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.021753069E2,-1.002787590E0,1.407766640E-1,-1.258516312E-1
1.021803069E2,-9.724192619E-1,1.444775164E-1,-1.589555740E-1
1.021853069E2,-9.498476982E-1,1.394802630E-1,-1.854820251E-1
1.021903069E2,-9.219839573E-1,1.397966295E-1,-2.016487122E-1
1.021953069E2,-8.888576031E-1,1.450460851E-1,-2.218751907E-1
1.022003069E2,-8.709871769E-1,1.382813901E-1,-2.035398483E-1
1.022053069E2,-8.420207500E-1,1.331064999E-1,-1.910181046E-1
1.022103069E2,-8.255708218E-1,1.215750650E-1,-1.741828918E-1
1.022153069E2,-8.018305302E-1,1.243584901E-1,-1.701707840E-1
1.022203069E2,-7.686719894E-1,1.213600487E-1,-1.624984741E-1
1.022253069E2,-7.489207983E-1,1.154345870E-1,-1.663751602E-1
1.022303069E2,-7.165448666E-1,1.273908019E-1,-1.754817963E-1
1.022353069E2,-6.942021847E-1,1.146478057E-1,-1.794261932E-1
1.022403069E2,-6.627539396E-1,1.170433387E-1,-2.044839859E-1
1.022453069E2,-6.366411448E-1,1.035210267E-1,-2.358894348E-1
1.022503069E2,-6.072733402E-1,1.090120673E-1,-2.638368607E-1
1.022553069E2,-5.820876360E-1,9.896441549E-2,-2.858476639E-1
1.022603069E2,-5.475238562E-1,9.736785293E-2,-2.901029587E-1
1.022653069E2,-5.158978701E-1,1.029400751E-1,-2.844667435E-1
1.022703069E2,-5.012204647E-1,9.518932551E-2,-2.667360306E-1
1.022753069E2,-4.671620131E-1,9.259428084E-2,-2.528762817E-1
1.022803069E2,-4.465150833E-1,1.027942449E-1,-2.277173996E-1
1.022853069E2,-4.211238623E-1,9.205408394E-2,-2.187767029E-1
1.022903069E2,-3.839781284E-1,8.620084822E-2,-2.160120010E-1
1.022953069E2,-3.556902409E-1,8.297574520E-2,-2.248182297E-1
1.023003069E2,-3.334554434E-1,7.982876897E-2,-2.372694016E-1
1.023053069E2,-3.093438148E-1,8.244038373E-2,-2.596712112E-1
1.023103069E2,-2.728267908E-1,7.586449385E-2,-2.756118774E-1
1.023153069E2,-2.421852350E-1,8.626210690E-2,-2.748851776E-1
1.023203069E2,-2.133488655E-1,7.459621131E-2,-2.862615585E-1
1.023253069E2,-1.748946905E-1,7.544152439E-2,-2.757129669E-1
1.023303069E2,-1.457129717E-1,8.079072833E-2,-2.725296021E-1
1.023353069E2,-1.158350706E-1,7.603044808E-2,-2.689514160E-1
1.023403069E2,-8.895933628E-2,6.649045646E-2,-2.753696442E-1
1.023453069E2,-6.682276726E-2,7.054017484E-2,-2.994585037E-1
1.023503069E2,-3.845310211E-2,6.759688258E-2,-3.164577484E-1
1.023553069E2,-1.289999485E-2,6.136573851E-2,-3.171291351E-1
1.023603069E2,2.053463459E-2,5.692698807E-2,-3.170385361E-1
1.023653069E2,5.911159515E-2,5.634297431E-2,-3.069391251E-1
1.023703069E2,8.570075035E-2,5.646722019E-2,-3.009910583E-1
1.023753069E2,1.129455566E-1,6.712786108E-2,-3.007898331E-1
1.023803069E2,1.298245192E-1,6.857754290E-2,-3.153591156E-1
1.023853069E2,1.691007614E-1,6.040379405E-2,-3.210763931E-1
1.023903069E2,2.002785802E-1,4.905857146E-2,-3.329238892E-1
1.023953069E2,2.306317687E-1,4.772415757E-2,-3.473253250E-1
1.024003069E2,2.548391819E-1,5.896912515E-2,-3.393611908E-1
1.024053069E2,2.809668779E-1,4.354451597E-2,-3.499059677E-1
1.024103069E2,3.228263855E-1,4.442237318E-2,-3.380422592E-1
1.024153069E2,3.488917351E-1,3.749180585E-2,-3.499317169E-1
1.024203069E2,3.793441057E-1,4.841382802E-2,-3.272790909E-1
1.024253069E2,4.021825194E-1,3.739142418E-2,-3.343601227E-1
1.024303069E2,4.355081320E-1,3.933935612E-2,-3.389234543E-1
1.024353069E2,4.527959228E-1,3.541088104E-2,-3.430824280E-1
1.024403069E2,4.798935056E-1,4.335492849E-2,-3.347682953E-1
1.024453069E2,5.071041584E-1,3.693298250E-2,-3.465995789E-1
1.024503069E2,5.412818789E-1,3.835608810E-2,-3.332004547E-1
1.024553069E2,5.572307706E-1,4.558990896E-2,-3.169631958E-1
1.024603069E2,5.985930562E-1,4.021010548E-2,-3.122234344E-1
1.024653069E2,6.270456314E-1,4.903645813E-2,-3.371543884E-1
1.024703069E2,6.529735923E-1,3.967897594E-2,-3.210849762E-1
1.024753069E2,6.741814017E-1,3.493154049E-2,-3.171033859E-1
1.024803069E2,6.976262927E-1,3.154215217E-2,-3.149127960E-1
1.024853069E2,7.216263413E-1,3.216183931E-2,-3.142309189E-1
1.024903069E2,7.580695152E-1,4.111639410E-2,-3.102569580E-1
1.024953069E2,7.871951461E-1,4.456222802E-2,-3.167800903E-1
1.025003069E2,8.069548607E-1,3.938820958E-2,-3.150949478E-1
1.025053069E2,8.418688178E-1,3.552318364E-2,-3.185462952E-1
1.025103069E2,8.509150147E-1,4.618792236E-2,-3.338441849E-1
1.025153069E2,8.904942274E-1,3.407698125E-2,-3.226461411E-1
1.025203069E2,9.142963886E-1,3.541200608E-2,-3.207626343E-1
1.025253069E2,9.481317997E-1,3.950710595E-2,-2.996053696E-1
1.025303069E2,9.660416245E-1,4.016861320E-2,-2.691431046E-1
1.025353069E2,9.945555925E-1,3.864172846E-2,-2.740211487E-1
1.025403069E2,1.004031658E0,3.616120666E-2,-2.574052811E-1
1.025453069E2,1.040105820E0,4.254976660E-2,-2.723283768E-1
1.025503069E2,1.060144186E0,4.849019647E-2,-2.817449570E-1
1.025553069E2,1.086959958E0,4.687104374E-2,-2.906904221E-1
1.025603069E2,1.118999839E0,3.421816230E-2,-3.036289215E-1
1.025653069E2,1.139998913E0,2.657093853E-2,-3.111505508E-1
1.025703069E2,1.154277205E0,3.470658511E-2,-3.011636734E-1
1.025753069E2,1.178155065E0,3.632146865E-2,-2.763118744E-1
1.025803069E2,1.205412269E0,2.894219756E-2,-2.617149353E-1
1.025853069E2,1.228846192E0,3.085750341E-2,-2.425785065E-1
1.025903069E2,1.237021923E0,3.905934095E-2,-2.165374756E-1
1.025953069E2,1.255728245E0,3.170026839E-2,-2.034435272E-1
1.026003069E2,1.271595240E0,4.357661307E-2,-1.839475632E-1
1.026053069E2,1.304064035E0,2.844537795E-2,-1.906070709E-1
1.026103069E2,1.321466088E0,4.086305201E-2,-2.156057358E-1
1.026153069E2,1.346565962E0,3.608456254E-2,-2.346353531E-1
1.026203069E2,1.361046910E0,3.049612045E-2,-2.489299774E-1
1.026253069E2,1.380989313E0,3.492875397E-2,-2.334833145E-1
1.026303069E2,1.402348518E0,2.585677803E-2,-2.087736130E-1
1.026353069E2,1.412158012E0,3.941811621E-2,-1.591224670E-1
1.026403069E2,1.426185012E0,3.947572410E-2,-1.424942017E-1
1.026453069E2,1.446127772E0,3.578837961E-2,-1.347284317E-1
1.026503069E2,1.464298129E0,3.928143531E-2,-1.377162933E-1
1.026553069E2,1.475305438E0,3.702051938E-2,-1.266641617E-1
1.026603069E2,1.494543195E0,3.802756220E-2,-1.245574951E-1
1.026653069E2,1.512676239E0,3.116089851E-2,-1.319036484E-1
1.026703069E2,1.527099371E0,3.512310237E-2,-1.186532974E-1
1.026753069E2,1.550690174E0,4.536455125E-2,-1.160211563E-1
1.026803069E2,1.567992449E0,2.878654003E-2,-9.488964081E-2
1.026853069E2,1.581176043E0,3.148356825E-2,-7.783412933E-2
1.026903069E2,1.601122141E0,3.198854625E-2,-4.402732849E-2
1.026953069E2,1.605237007E0,2.893517911E-2,-5.044555664E-2
1.027003069E2,1.606609941E0,2.334628999E-2,-4.264545441E-2
1.027053069E2,1.629879951E0,2.852363884E-2,-6.036853790E-2
1.027103069E2,1.635231733E0,3.800686449E-2,-8.593463898E-2
1.027153069E2,1.648576260E0,3.846213222E-2,-8.376693726E-2
1.027203069E2,1.662734151E0,2.962452918E-2,-7.534122467E-2
1.027253069E2,1.667014241E0,2.700591087E-2,-5.539608002E-2
1.027303069E2,1.687774062E0,2.957912534E-2,-2.405643463E-2
1.027353069E2,1.689961910E0,3.816326708E-2,1.256942749E-2
1.027403069E2,1.690569162E0,2.603942156E-2,1.463127136E-2
1.027453069E2,1.710368633E0,3.460786492E-2,2.632331848E-2
1.027503069E2,1.717403412E0,2.942346781E-2,1.520538330E-2
1.027553069E2,1.722446561E0,3.473709524E-2,9.903907776E-3
1.027603069E2,1.731110334E0,3.118842840E-2,3.024101257E-2
1.027653069E2,1.732093215E0,2.546492964E-2,5.894565582E-2
1.027703069E2,1.731304526E0,2.745214850E-2,5.442333221E-2
1.027753069E2,1.747004747E0,2.282485366E-2,7.301044464E-2
1.027803069E2,1.759592175E0,1.599041373E-2,8.096885681E-2
1.027853069E2,1.759142876E0,1.667517424E-2,6.180191040E-2
1.027903069E2,1.780714989E0,2.243928611E-2,4.864120483E-2
1.027953069E2,1.768507957E0,2.424858510E-2,2.864360809E-2
1.028003069E2,1.780450583E0,2.773351222E-2,3.206825256E-2
1.028053069E2,1.770279288E0,1.378768682E-2,4.755878448E-2
1.028103069E2,1.784110188E0,2.459931374E-2,8.896923065E-2
1.028153069E2,1.788018465E0,1.733588427E-2,1.199884415E-1
1.028203069E2,1.798723102E0,2.227393538E-2,1.478137970E-1
1.028253069E2,1.789458156E0,1.776893437E-2,1.736736298E-1
1.028303069E2,1.788374901E0,1.518796384E-2,1.765909195E-1
1.028353069E2,1.800704002E0,1.001055539E-2,1.739358902E-1
1.028403069E2,1.791728854E0,1.849578321E-2,1.591262817E-1
1.028453069E2,1.788515806E0,1.310830563E-2,1.440391541E-1
1.028503069E2,1.796434164E0,1.533152908E-2,1.434869766E-1
1.028553069E2,1.785312533E0,1.626427472E-2,1.512327194E-1
1.028603069E2,1.784190655E0,1.401614398E-2,1.867475510E-1
1.028653069E2,1.784530878E0,-1.729965210E-3,1.524047852E-1
1.028703069E2,1.798038960E0,1.394780725E-2,1.428136826E-1
1.028753069E2,1.787573576E0,2.699904144E-3,1.313619614E-1
1.028803069E2,1.786187649E0,6.324656308E-3,1.351356506E-1
1.028853069E2,1.771942854E0,4.215277731E-3,1.651010513E-1
1.028903069E2,1.772831440E0,1.076068729E-2,2.133111954E-1
1.028953069E2,1.757919073E0,-3.147765994E-3,2.603445053E-1
1.029003069E2,1.753158331E0,4.041448236E-3,2.901515961E-1
1.029053069E2,1.754260421E0,-1.722462475E-3,2.758855820E-1
1.029103069E2,1.743144512E0,1.586899161E-4,2.638978958E-1
1.029153069E2,1.750508785E0,-1.318674535E-2,2.389698029E-1
1.029203069E2,1.735557914E0,-4.879988730E-3,2.112016678E-1
1.029253069E2,1.726992607E0,-1.482915133E-2,1.652107239E-1
1.029303069E2,1.726093173E0,-7.704958320E-3,1.651496887E-1
1.029353069E2,1.719245672E0,-1.607854664E-2,1.740436554E-1
1.029403069E2,1.698153377E0,-5.042508245E-3,2.058143616E-1
1.029453069E2,1.686322451E0,-1.183450222E-2,2.444248199E-1
1.029503069E2,1.688356519E0,-3.098234534E-3,2.576608658E-1
1.029553069E2,1.669812560E0,-1.893988997E-2,2.575979233E-1
1.029603069E2,1.661846757E0,-2.672328055E-2,2.607946396E-1
1.029653069E2,1.651997089E0,-2.851986885E-2,2.441301346E-1
1.029703069E2,1.648538351E0,-2.395454794E-2,2.352695465E-1
1.029753069E2,1.628734827E0,-3.233799338E-2,2.146930695E-1
1.029803069E2,1.617426634E0,-2.565166354E-2,2.067365646E-1
1.029853069E2,1.614394426E0,-2.262815833E-2,1.956491470E-1
1.029903069E2,1.601845503E0,-3.563740849E-2,2.112569809E-1
1.029953069E2,1.585418701E0,-3.796267509E-2,2.153644562E-1
1.030003069E2,1.578061342E0,-3.456402570E-2,2.149133682E-1
1.030053069E2,1.555305719E0,-3.249865025E-2,2.102766037E-1
1.030103069E2,1.542720795E0,-3.670997918E-2,2.202806473E-1
1.030153069E2,1.533258677E0,-3.714818507E-2,2.198572159E-1
1.030203069E2,1.510885119E0,-3.929108381E-2,2.288990021E-1
1.030253069E2,1.488189101E0,-3.469265997E-2,2.266511917E-1
1.030303069E2,1.476042509E0,-4.450882971E-2,2.239503860E-1
1.030353069E2,1.464185238E0,-4.725488275E-2,2.097358704E-1
1.030403069E2,1.457500100E0,-5.010563135E-2,1.913900375E-1
1.030453069E2,1.432904243E0,-5.048139393E-2,1.972751617E-1
1.030503069E2,1.412536383E0,-6.375598162E-2,1.788530350E-1
1.030553069E2,1.400313735E0,-5.617167801E-2,1.603765488E-1
1.030603069E2,1.375147104E0,-4.765572399E-2,1.714706421E-1
1.030653069E2,1.365241289E0,-5.963632464E-2,1.670904160E-1
1.030703069E2,1.346428514E0,-5.478081107E-2,1.730833054E-1
1.030753069E2,1.319322944E0,-5.826997757E-2,1.661024094E-1
1.030803069E2,1.293675900E0,-5.615320057E-2,1.666011810E-1
1.030853069E2,1.284660697E0,-5.309524387E-2,1.438035965E-1
1.030903069E2,1.263280630E0,-6.258302927E-2,1.301822662E-1
1.030953069E2,1.254522562E0,-6.476944685E-2,1.179075241E-1
1.031003069E2,1.230950117E0,-6.761477143E-2,1.246128082E-1
1.031053069E2,1.204197645E0,-6.766822934E-2,1.209506989E-1
1.031103069E2,1.183612704E0,-7.706179470E-2,1.255321503E-1
1.031153069E2,1.151610732E0,-6.510101259E-2,1.284952164E-1
1.031203069E2,1.140127182E0,-7.384911925E-2,1.169519424E-1
1.031253069E2,1.115858793E0,-7.233977318E-2,1.153554916E-1
1.031303069E2,1.088001132E0,-6.373259425E-2,8.275794983E-2
1.031353069E2,1.066554308E0,-7.148362696E-2,5.947399139E-2
1.031403069E2,1.043766737E0,-7.751648128E-2,4.173660278E-2
1.031453069E2,1.035042644E0,-6.781348586E-2,5.009841919E-2
1.031503069E2,1.005617738E0,-6.800268590E-2,3.626060486E-2
1.031553069E2,9.817619324E-1,-8.182781190E-2,4.818916321E-2
1.031603069E2,9.514687061E-1,-6.773854047E-2,4.062271118E-2
1.031653069E2,9.301759601E-1,-7.157476246E-2,3.644084930E-2
1.031703069E2,9.029265642E-1,-8.126060665E-2,2.825737000E-2
1.031753069E2,8.751016259E-1,-8.774870634E-2,1.110935211E-2
1.031803069E2,8.511210084E-1,-7.786983252E-2,1.355171204E-3
1.031853069E2,8.288607001E-1,-6.953826547E-2,1.194000244E-3
1.031903069E2,8.118051291E-1,-7.459605485E-2,-2.370643616E-2
1.031953069E2,7.809834480E-1,-7.851220667E-2,-3.413677216E-2
1.032003069E2,7.582119703E-1,-9.092618525E-2,-4.560947418E-2
1.032053069E2,7.356829643E-1,-8.664442599E-2,-6.904125214E-2
1.032103069E2,7.114500999E-1,-8.932625502E-2,-7.639884949E-2
1.032153069E2,6.802439094E-1,-7.236595452E-2,-7.935619354E-2
1.032203069E2,6.576021910E-1,-8.166563511E-2,-9.303760529E-2
1.032253069E2,6.258447170E-1,-8.874601126E-2,-1.030979156E-1
1.032303069E2,5.955451727E-1,-7.802703977E-2,-1.125431061E-1
1.032353069E2,5.674698353E-1,-8.120232821E-2,-1.032991409E-1
1.032403069E2,5.379292965E-1,-8.338652551E-2,-9.478950500E-2
1.032453069E2,5.173075795E-1,-7.881551981E-2,-7.929229736E-2
1.032503069E2,4.832851291E-1,-7.535769045E-2,-8.737564087E-2
1.032553069E2,4.600248337E-1,-8.173798025E-2,-1.111488342E-1
1.032603069E2,4.402515888E-1,-8.087015152E-2,-1.720046997E-1
1.032653069E2,4.110642076E-1,-8.180941641E-2,-2.308330536E-1
1.032703069E2,3.962553740E-1,-8.176018298E-2,-2.546424866E-1
1.032753069E2,3.645956516E-1,-7.819215953E-2,-2.718572617E-1
1.032803069E2,3.326540589E-1,-8.383242786E-2,-2.752037048E-1
1.032853069E2,2.987149358E-1,-7.594845444E-2,-2.337341309E-1
1.032903069E2,2.757912278E-1,-8.445362747E-2,-2.117471695E-1
1.032953069E2,2.409520149E-1,-7.249423862E-2,-1.897764206E-1
1.033003069E2,2.143805027E-1,-6.187326834E-2,-1.921815872E-1
1.033053069E2,1.877972484E-1,-7.329087704E-2,-2.120695114E-1
1.033103069E2,1.535539031E-1,-6.856470555E-2,-2.247257233E-1
1.033153069E2,1.407728791E-1,-7.548104227E-2,-2.760839462E-1
1.033203069E2,1.119628549E-1,-7.081285119E-2,-3.155450821E-1
1.033253069E2,7.589584589E-2,-7.569646090E-2,-3.568382263E-1
1.033303069E2,4.537832737E-2,-6.491793692E-2,-3.682069778E-1
1.033353069E2,3.136897087E-2,-5.805448443E-2,-3.786163330E-1
1.033403069E2,2.309322357E-3,-6.451306492E-2,-3.946475983E-1
1.033453069E2,-3.247225285E-2,-5.035913736E-2,-3.733901978E-1
1.033503069E2,-6.210207939E-2,-5.744266137E-2,-3.593349457E-1
1.033553069E2,-9.158587456E-2,-5.687005818E-2,-3.466310501E-1
1.033603069E2,-1.245820522E-1,-5.312518030E-2,-3.207864761E-1
1.033653069E2,-1.553130150E-1,-5.177472532E-2,-3.117008209E-1
1.033703069E2,-1.784366369E-1,-5.155602098E-2,-3.180580139E-1
1.033753069E2,-2.118788958E-1,-4.820230231E-2,-3.400001526E-1
1.033803069E2,-2.424104214E-1,-4.528277367E-2,-3.651132584E-1
1.033853069E2,-2.641993761E-1,-4.115016386E-2,-3.503465652E-1
1.033903069E2,-2.980451584E-1,-3.909197822E-2,-3.685302734E-1
1.033953069E2,-3.132605553E-1,-2.897010371E-2,-3.903579712E-1
1.034003069E2,-3.603254557E-1,-3.356580436E-2,-4.092092514E-1
1.034053069E2,-3.755196333E-1,-2.951065637E-2,-4.488506317E-1
1.034103069E2,-3.910424709E-1,-3.781601787E-2,-4.699554443E-1
1.034153069E2,-4.331235886E-1,-1.302353758E-2,-4.903793335E-1
1.034203069E2,-4.503377676E-1,-2.846238203E-2,-4.847879410E-1
1.034253069E2,-4.861289263E-1,-2.186565287E-2,-4.700841904E-1
1.034303069E2,-5.115286112E-1,-2.380662039E-2,-4.491815567E-1
1.034353069E2,-5.304319859E-1,-9.051934816E-3,-4.270000458E-1
1.034403069E2,-5.670769215E-1,-1.238422468E-2,-4.155769348E-1
1.034453069E2,-5.995850563E-1,-3.160830587E-3,-4.008541107E-1
1.034503069E2,-6.222206354E-1,-1.704276423E-3,-3.982706070E-1
1.034553069E2,-6.506825686E-1,2.401432954E-3,-4.393615723E-1
1.034603069E2,-6.725183725E-1,3.011346795E-3,-4.678316116E-1
1.034653069E2,-7.000678778E-1,1.688395627E-3,-4.993076324E-1
1.034703069E2,-7.139916420E-1,5.687097088E-3,-5.260524750E-1
1.034753069E2,-7.402793169E-1,1.292358711E-2,-5.434885025E-1
1.034803069E2,-7.685661316E-1,2.005446143E-2,-5.565328598E-1
1.034853069E2,-7.942157984E-1,2.663757838E-2,-5.586900711E-1
1.034903069E2,-8.248667717E-1,2.332197502E-2,-5.339660645E-1
1.034953069E2,-8.534984589E-1,3.063284233E-2,-4.796190262E-1
1.035003069E2,-8.802952766E-1,2.745369636E-2,-4.394559860E-1
1.035053069E2,-9.010431767E-1,2.920493856E-2,-4.168949127E-1
1.035103069E2,-9.375493526E-1,3.278728575E-2,-4.239139557E-1
1.035153069E2,-9.517183304E-1,5.429010838E-2,-4.469423294E-1
1.035203069E2,-9.695539474E-1,4.553298652E-2,-4.877853394E-1
1.035253069E2,-1.001563549E0,5.807194859E-2,-5.250797272E-1
1.035303069E2,-1.019844294E0,4.717194661E-2,-5.497274399E-1
1.035353069E2,-1.026441574E0,5.468924344E-2,-5.412836075E-1
1.035403069E2,-1.057307124E0,6.172708794E-2,-5.164546967E-1
1.035453069E2,-1.097243905E0,7.151432335E-2,-4.908323288E-1
1.035503069E2,-1.119154692E0,6.660419703E-2,-4.537868500E-1
1.035553069E2,-1.139820576E0,6.882516295E-2,-4.352598190E-1
1.035603069E2,-1.160222769E0,7.908385247E-2,-4.395942688E-1
1.035653069E2,-1.175293684E0,7.162628323E-2,-4.604291916E-1
1.035703069E2,-1.189066291E0,7.316363603E-2,-4.990024567E-1
1.035753069E2,-1.217193842E0,9.671138227E-2,-5.074882507E-1
1.035803069E2,-1.221364737E0,9.430792928E-2,-5.152969360E-1
1.035853069E2,-1.255741239E0,9.438925236E-2,-5.151939392E-1
1.035903069E2,-1.279933214E0,9.594811499E-2,-4.905405045E-1
1.035953069E2,-1.302420974E0,1.057778969E-1,-4.706916809E-1
1.036003069E2,-1.313332558E0,1.133381277E-1,-4.680604935E-1
1.036053069E2,-1.341507912E0,1.069510207E-1,-4.643964767E-1
1.036103069E2,-1.366825581E0,1.085994840E-1,-4.574089050E-1
1.036153069E2,-1.372308254E0,1.072629765E-1,-4.754257202E-1
1.036203069E2,-1.377473354E0,1.186069995E-1,-4.764575958E-1
1.036253069E2,-1.398234963E0,1.228530481E-1,-4.650154114E-1
1.036303069E2,-1.424920797E0,1.226740181E-1,-4.520616531E-1
1.036353069E2,-1.446507931E0,1.320880502E-1,-4.450340271E-1
1.036403069E2,-1.447049379E0,1.379605681E-1,-4.466018677E-1
1.036453069E2,-1.469987035E0,1.400795728E-1,-4.364748001E-1
1.036503069E2,-1.493861198E0,1.435865015E-1,-4.294767380E-1
1.036553069E2,-1.508577585E0,1.431658566E-1,-4.260444641E-1
1.036603069E2,-1.513821483E0,1.499466896E-1,-4.384794235E-1
1.036653069E2,-1.535231829E0,1.605740935E-1,-4.570789337E-1
1.036703069E2,-1.547271967E0,1.515122950E-1,-4.514560699E-1
1.036753069E2,-1.546735764E0,1.502207965E-1,-4.203138351E-1
1.036803069E2,-1.565328479E0,1.600717008E-1,-3.875732422E-1
1.036853069E2,-1.591457367E0,1.674045175E-1,-3.385648727E-1
1.036903069E2,-1.602005005E0,1.633722186E-1,-3.266086578E-1
1.036953069E2,-1.617666483E0,1.780917495E-1,-3.271265030E-1
1.037003069E2,-1.622926593E0,1.669515967E-1,-3.426237106E-1
1.037053069E2,-1.634223700E0,1.775604188E-1,-3.572540283E-1
1.037103069E2,-1.634473324E0,1.768919677E-1,-3.787336349E-1
1.037153069E2,-1.648426771E0,1.856969893E-1,-3.911266327E-1
1.037203069E2,-1.651642084E0,1.763299704E-1,-3.985805511E-1
1.037253069E2,-1.662747025E0,1.914958656E-1,-3.984155655E-1
1.037303069E2,-1.672502160E0,1.875450164E-1,-3.685674667E-1
1.037353069E2,-1.693966150E0,1.915113330E-1,-3.401975632E-1
1.037403069E2,-1.700454712E0,1.923032999E-1,-3.322467804E-1
1.037453069E2,-1.709539413E0,1.812612712E-1,-3.159294128E-1
1.037503069E2,-1.720044613E0,1.911152452E-1,-3.083944321E-1
1.037553069E2,-1.721939802E0,1.965928227E-1,-3.193836212E-1
1.037603069E2,-1.720238209E0,1.954170763E-1,-3.575668335E-1
1.037653069E2,-1.718159199E0,1.931398213E-1,-3.700714111E-1
1.037703069E2,-1.729933739E0,2.068502903E-1,-3.476314545E-1
1.037753069E2,-1.741023779E0,2.009748071E-1,-3.028059006E-1
1.037803069E2,-1.749714017E0,2.052204758E-1,-2.518806458E-1
1.037853069E2,-1.755985022E0,2.154758871E-1,-2.047252655E-1
1.037903069E2,-1.763953209E0,2.047691494E-1,-1.485967636E-1
1.037953069E2,-1.765973330E0,2.104372382E-1,-8.508205414E-2
1.038003069E2,-1.789183378E0,2.078728527E-1,-2.003383636E-2
1.038053069E2,-1.784273267E0,2.119940072E-1,1.098918915E-2
1.038103069E2,-1.795004845E0,2.118704319E-1,1.103591919E-2
1.038153069E2,-1.789506197E0,2.090080976E-1,-5.093574524E-3
1.038203069E2,-1.776822567E0,2.107798606E-1,-5.978870392E-2
1.038253069E2,-1.768118382E0,2.076273859E-1,-1.188373566E-1
1.038303069E2,-1.760563850E0,2.125608176E-1,-2.377681732E-1
1.038353069E2,-1.741991758E0,2.139590234E-1,-3.306169510E-1
1.038403069E2,-1.730553985E0,2.075378001E-1,-4.079742432E-1
1.038453069E2,-1.730626822E0,2.145920694E-1,-4.849567413E-1
1.038503069E2,-1.719121218E0,2.150929570E-1,-5.120983124E-1
1.038553069E2,-1.729204893E0,2.037796378E-1,-5.032587051E-1
1.038603069E2,-1.715577483E0,2.128183991E-1,-4.461030960E-1
1.038653069E2,-1.742014885E0,2.262407839E-1,-3.457212448E-1
1.038703069E2,-1.726666927E0,2.194259465E-1,-2.342948914E-1
1.038753069E2,-1.736032486E0,2.171707898E-1,-1.452350616E-1
1.038803069E2,-1.739127278E0,2.174215764E-1,-7.168960571E-2
1.038853069E2,-1.735050917E0,2.163553536E-1,-1.665973663E-2
1.038903069E2,-1.733840585E0,2.178815305E-1,-1.943588257E-3
1.038953069E2,-1.715824127E0,2.110362947E-1,3.257942200E-2
1.039003069E2,-1.720812321E0,2.138091028E-1,1.704502106E-2
1.039053069E2,-1.718691349E0,2.122499645E-1,-6.678581238E-3
1.039103069E2,-1.700284719E0,2.235628664E-1,-3.656196594E-2
1.039153069E2,-1.688681126E0,2.175714523E-1,-6.804943085E-2
1.039203069E2,-1.677907467E0,2.120433748E-1,-8.833503723E-2
1.039253069E2,-1.671058178E0,2.072981298E-1,-1.021862030E-1
1.039303069E2,-1.667984962E0,2.144407034E-1,-1.230478287E-1
1.039353069E2,-1.651335239E0,2.089172304E-1,-1.225767136E-1
1.039403069E2,-1.642999887E0,2.088926882E-1,-1.314973831E-1
1.039453069E2,-1.632935047E0,1.959669888E-1,-1.375112534E-1
1.039503069E2,-1.622548580E0,1.990984678E-1,-1.522417068E-1
1.039553069E2,-1.619704247E0,1.951091141E-1,-1.513032913E-1
1.039603069E2,-1.590048552E0,2.049536705E-1,-1.646194458E-1
1.039653069E2,-1.578265905E0,1.976751238E-1,-1.671257019E-1
1.039703069E2,-1.563787460E0,1.930125356E-1,-1.649122238E-1
1.039753069E2,-1.550785780E0,2.041912973E-1,-1.417989731E-1
1.039803069E2,-1.536582470E0,1.931541562E-1,-1.138048172E-1
1.039853069E2,-1.514878631E0,1.880247593E-1,-9.198284149E-2
1.039903069E2,-1.514591694E0,1.812184900E-1,-8.253765106E-2
