"Time","Channel A"
52.40213836,0.61983091
52.44213836,0.70833462
52.48213836,0.70833462
52.52213836,0.70833462
52.56213836,0.70833462
52.60213836,0.70833462
52.64213836,0.70833462
52.68213836,0.70833462
52.72213836,0.70833462
52.76213836,0.61983091
52.80213836,0.70833462
52.84213836,0.70833462
52.88213836,0.61983091
52.92213836,0.70833462
52.96213836,0.70833462
53.00213836,0.70833462
53.04213836,0.70833462
53.08213836,0.70833462
53.12213836,0.61983091
53.16213836,0.70833462
53.20213836,0.61983091
53.24213836,0.70833462
53.28213836,0.70833462
53.32213836,0.70833462
53.36213836,0.70833462
53.40213836,0.70833462
53.44213836,0.61983091
53.48213836,0.70833462
53.52213836,0.61983091
53.56213835,0.70833462
53.60213835,0.70833462
